id_cliente;genero;idade;continente;pais;estado
1012443;Female;24;Europe;United Kingdom;Exeter
1012564;Male;67;Europe;United Kingdom;Rotherham
1012662;Female;42;Europe;United Kingdom;Cornwall
1012961;Male;63;Europe;United Kingdom;Horsham
1013016;Male;42;Europe;United Kingdom;Monmouthshire
1013019;Male;63;Europe;United Kingdom;Scottish Borders
1013122;Female;80;Europe;United Kingdom;South Lakeland
1013139;Male;82;Europe;United Kingdom;Highland
1013255;Male;45;Europe;United Kingdom;Isle of Wight
1013295;Male;60;Europe;United Kingdom;Wiltshire
1013313;Female;48;Europe;United Kingdom;Test Valley
1013352;Male;68;Europe;United Kingdom;Moray
1013844;Female;52;Europe;United Kingdom;Braintree
1013849;Female;86;Europe;United Kingdom;Newport
1014097;Female;53;Europe;United Kingdom;Llandrindod Wells
1014240;Female;40;Europe;United Kingdom;Dumfriesshire
1014258;Male;87;Europe;United Kingdom;Gloucester
1014716;Female;35;Europe;United Kingdom;Leicester
1014908;Female;57;Europe;United Kingdom;Dartford
1014955;Female;73;Europe;United Kingdom;Welwyn Hatfield
1014981;Female;43;Europe;United Kingdom;Derbyshire Dales
1015203;Female;50;Europe;United Kingdom;Shropshire
1015624;Male;48;Europe;United Kingdom;Welwyn Hatfield
1015703;Male;75;Europe;United Kingdom;Shetland
1015885;Male;71;Europe;United Kingdom;Sunderland
1015982;Male;31;Europe;United Kingdom;South Somerset
1016078;Male;78;Europe;United Kingdom;Newark and Sherwood
1016110;Female;26;Europe;United Kingdom;Cornwall
1016260;Female;37;Europe;United Kingdom;Perth and Kinross
1016953;Female;73;Europe;United Kingdom;Pembrokeshire
1017018;Male;61;Europe;United Kingdom;Gwynedd
1017065;Female;50;Europe;United Kingdom;Staffordshire
1017199;Female;43;Europe;United Kingdom;Shetland
1017264;Male;70;Europe;United Kingdom;Shropshire
1017650;Female;59;Europe;United Kingdom;Pembrokeshire
1017731;Male;77;Europe;United Kingdom;Medway
1018176;Male;79;Europe;United Kingdom;Worcester
1018188;Female;29;Europe;United Kingdom;Staffordshire
1018779;Female;32;Europe;United Kingdom;Powys
1018850;Female;52;Europe;United Kingdom;Kent
1019261;Male;82;Europe;United Kingdom;Powys
1019290;Male;48;Europe;United Kingdom;Carlisle
1019297;Female;44;Europe;United Kingdom;Wiltshire
1019827;Male;89;Europe;United Kingdom;South Oxfordshire
1019936;Male;86;Europe;United Kingdom;West Norfolk
1019974;Male;56;Europe;United Kingdom;Aberdeenshire
1019996;Female;64;Europe;United Kingdom;Wiltshire
1020047;Female;48;Europe;United Kingdom;Ripon
1020103;Male;25;Europe;United Kingdom;Powys
1020331;Female;47;Europe;United Kingdom;Sevenoaks
1020432;Male;40;Europe;United Kingdom;Rochdale
1020536;Male;85;Europe;United Kingdom;Allerdale
1020703;Female;45;Europe;United Kingdom;Shropshire
1020873;Female;48;Europe;United Kingdom;Somerset
1020918;Female;71;Europe;United Kingdom;Falkirk
1021118;Male;30;Europe;United Kingdom;Bury
1021386;Female;77;Europe;United Kingdom;Shetland
1021459;Male;30;Europe;United Kingdom;Norfolk
1021470;Male;85;Europe;United Kingdom;Northumberland
1021494;Male;80;Europe;United Kingdom;Oxford
1021645;Female;56;Europe;United Kingdom;East Riding of Yorkshire
1021656;Male;35;Europe;United Kingdom;Gwynedd
1021674;Male;62;Europe;United Kingdom;Caerphilly
1021727;Male;54;Europe;United Kingdom;Rhondda Cynon Taf
1021869;Male;39;Europe;United Kingdom;Exeter
1022058;Male;60;Europe;United Kingdom;Argyllshire
1022320;Female;43;Europe;United Kingdom;Highland
1022328;Female;80;Europe;United Kingdom;Bridgend
1022337;Female;25;Europe;United Kingdom;Gwynedd
1022388;Female;48;Europe;United Kingdom;Angus
1022570;Female;56;Europe;United Kingdom;Tameside
1022606;Female;26;Europe;United Kingdom;Gwynedd
1022792;Male;63;Europe;United Kingdom;South Derbyshire
1022794;Female;78;Europe;United Kingdom;Wyre Forest
1022895;Male;65;Europe;United Kingdom;Wakefield
1022980;Male;39;Europe;United Kingdom;Aberdeen
1023110;Female;83;Europe;United Kingdom;Argyllshire
1023228;Female;36;Europe;United Kingdom;Stratford-on-Avon
1023381;Female;31;Europe;United Kingdom;Norfolk
1023777;Female;29;Europe;United Kingdom;Rother
1023840;Female;84;Europe;United Kingdom;Shropshire
1024431;Female;23;Europe;United Kingdom;South Hams
1024830;Female;78;Europe;United Kingdom;Mid Suffolk
1024923;Female;25;Europe;United Kingdom;Milton Keynes
1025012;Female;74;Europe;United Kingdom;East Riding of Yorkshire
1025021;Male;43;Europe;United Kingdom;North Yorkshire
1025107;Male;31;Europe;United Kingdom;Fife
1025108;Female;78;Europe;United Kingdom;Fife
1025223;Male;43;Europe;United Kingdom;Mid Devon
1025279;Female;56;Europe;United Kingdom;Aberdeenshire
1025551;Male;33;Europe;United Kingdom;Southampton
1025562;Male;78;Europe;United Kingdom;North Dorset
1025798;Female;83;Europe;United Kingdom;Cornwall
1025892;Female;84;Europe;United Kingdom;Comhairle nan Eilean Siar
1025909;Female;83;Europe;United Kingdom;Rother
1026021;Male;30;Europe;United Kingdom;North Yorkshire
1026824;Male;73;Europe;United Kingdom;West Oxfordshire
1026914;Female;26;Europe;United Kingdom;Shropshire
1027402;Male;60;Europe;United Kingdom;Aberdeenshire
1027529;Male;33;Europe;United Kingdom;East Hertfordshire
1027565;Female;31;Europe;United Kingdom;Wokingham
1027592;Male;33;Europe;United Kingdom;Pembrokeshire
1027720;Male;72;Europe;United Kingdom;South Oxfordshire
1027802;Female;80;Europe;United Kingdom;East Hertfordshire
1027901;Female;45;Europe;United Kingdom;Nottingham
1028257;Female;47;Europe;United Kingdom;Shropshire
1028420;Male;72;Europe;United Kingdom;York
1028562;Female;82;Europe;United Kingdom;Hampshire
1028704;Female;81;Europe;United Kingdom;Carmarthenshire
1029045;Female;65;Europe;United Kingdom;Cheshire West and Chester
1029138;Male;27;Europe;United Kingdom;Orkney Islands
1029182;Male;71;Europe;United Kingdom;South Holland
1029492;Male;65;Europe;United Kingdom;East Hampshire
1029513;Male;76;Europe;United Kingdom;Aberdeenshire
1029569;Female;78;Europe;United Kingdom;Highland
1029578;Female;83;Europe;United Kingdom;Stevenage
1029757;Male;70;Europe;United Kingdom;Northumberland
1029828;Female;23;Europe;United Kingdom;Lincoln
1029868;Male;57;Europe;United Kingdom;Guildford
1030143;Female;83;Europe;United Kingdom;Rutland
1030225;Male;84;Europe;United Kingdom;Highland
1030520;Female;65;Europe;United Kingdom;Argyllshire
1030803;Female;30;Europe;United Kingdom;Redcar & Cleveland
1030944;Male;46;Europe;United Kingdom;Wirral
1031047;Male;30;Europe;United Kingdom;Aberdeen
1031068;Female;45;Europe;United Kingdom;Norfolk
1031203;Female;61;Europe;United Kingdom;Cambridge
1031361;Male;38;Europe;United Kingdom;Lancaster
1031377;Male;61;Europe;United Kingdom;Aberdeenshire
1031390;Female;52;Europe;United Kingdom;Hereford
1031529;Female;48;Europe;United Kingdom;Somerset
1031544;Female;33;Europe;United Kingdom;Carmarthenshire
1031814;Male;33;Europe;United Kingdom;Aberdeen
1032154;Female;31;Europe;United Kingdom;Cornwall
1032522;Male;86;Europe;United Kingdom;Tower Hamlets
1032990;Male;62;Europe;United Kingdom;Warwick
1033227;Male;80;Europe;United Kingdom;West Dunbartonshire
1033440;Male;69;Europe;United Kingdom;Cotswold
1033579;Female;25;Europe;United Kingdom;Dundee
1033718;Female;55;Europe;United Kingdom;South Buckinghamshire
1034273;Male;29;Europe;United Kingdom;Orkney Islands
1034311;Male;82;Europe;United Kingdom;Scottish Borders
1034766;Male;50;Europe;United Kingdom;Highland
1035342;Male;46;Europe;United Kingdom;Chichester
1035789;Female;43;Europe;United Kingdom;Amber Valley
1036010;Male;41;Europe;United Kingdom;Chelmsford
1036041;Female;80;Europe;United Kingdom;Huntingdonshire
1036042;Female;27;Europe;United Kingdom;Wyre Forest
1036102;Male;68;Europe;United Kingdom;East Hertfordshire
1036282;Female;25;Europe;United Kingdom;Bedford
1036471;Female;46;Europe;United Kingdom;Harrow
1036675;Female;27;Europe;United Kingdom;Highland
1036716;Female;50;Europe;United Kingdom;Harrogate
1036840;Male;23;Europe;United Kingdom;Scottish Borders
1036864;Female;68;Europe;United Kingdom;Highland
1036884;Male;62;Europe;United Kingdom;East Dorset
1036986;Male;70;Europe;United Kingdom;Teignbridge
1037200;Female;41;Europe;United Kingdom;Hereford
1037234;Female;81;Europe;United Kingdom;Norfolk
1037348;Female;54;Europe;United Kingdom;Highland
1037400;Male;38;Europe;United Kingdom;Fife
1037466;Male;66;Europe;United Kingdom;Maidstone
1037478;Male;55;Europe;United Kingdom;Perth and Kinross
1037661;Male;66;Europe;United Kingdom;Wigtownshire
1037873;Female;60;Europe;United Kingdom;Highland
1038082;Male;30;Europe;United Kingdom;Mid Suffolk
1038132;Female;70;Europe;United Kingdom;Sevenoaks
1038165;Female;58;Europe;United Kingdom;Cornwall
1038441;Male;31;Europe;United Kingdom;East Lindsey
1038647;Male;45;Europe;United Kingdom;Horsham
1039042;Female;77;Europe;United Kingdom;Warwick
1039050;Female;36;Europe;United Kingdom;Cheshire East
1039125;Female;50;Europe;United Kingdom;Newport
1039440;Male;39;Europe;United Kingdom;Gravesham
1039709;Male;38;Europe;United Kingdom;Copeland
1039919;Female;27;Europe;United Kingdom;Allerdale
1040147;Male;83;Europe;United Kingdom;St Edmundsbury
1040205;Male;52;Europe;United Kingdom;Northumberland
1040233;Female;55;Europe;United Kingdom;Fife
1040264;Male;61;Europe;United Kingdom;Highland
1040649;Male;72;Europe;United Kingdom;Angus
1040797;Female;62;Europe;United Kingdom;York
1040916;Male;32;Europe;United Kingdom;New Forest
1040993;Female;90;Europe;United Kingdom;Wiltshire
1041005;Male;45;Europe;United Kingdom;Comhairle nan Eilean Siar
1041067;Female;78;Europe;United Kingdom;Hereford
1041126;Female;34;Europe;United Kingdom;Newport
1041399;Female;82;Europe;United Kingdom;Cornwall
1041435;Female;25;Europe;United Kingdom;Highland
1041465;Female;26;Europe;United Kingdom;Mid Sussex
1041466;Male;57;Europe;United Kingdom;Leicester
1041513;Female;89;Europe;United Kingdom;Exeter
1041541;Female;75;Europe;United Kingdom;Stevenage
1041566;Male;39;Europe;United Kingdom;Gateshead
1041698;Female;69;Europe;United Kingdom;South Lakeland
1041700;Female;69;Europe;United Kingdom;Dundee
1041703;Male;57;Europe;United Kingdom;Wolverhampton
1041871;Male;72;Europe;United Kingdom;Ripon
1042263;Female;73;Europe;United Kingdom;Exeter
1042267;Female;57;Europe;United Kingdom;West Lindsey
1042301;Male;71;Europe;United Kingdom;Cheshire East
1042711;Male;78;Europe;United Kingdom;Comhairle nan Eilean Siar
1042883;Male;57;Europe;United Kingdom;West Dorset
1042966;Male;48;Europe;United Kingdom;Ceredigion
1043088;Female;82;Europe;United Kingdom;North Yorkshire
1043236;Male;32;Europe;United Kingdom;East Lothian
1043602;Female;40;Europe;United Kingdom;East Hampshire
1043805;Female;89;Europe;United Kingdom;Cornwall
1043840;Male;28;Europe;United Kingdom;Comhairle nan Eilean Siar
1043858;Male;85;Europe;United Kingdom;Derbyshire Dales
1044258;Female;44;Europe;United Kingdom;South Lakeland
1044742;Female;71;Europe;United Kingdom;Sussex
1044749;Female;26;Europe;United Kingdom;North Yorkshire
1044798;Female;40;Europe;United Kingdom;Highland
1044827;Female;67;Europe;United Kingdom;Leeds
1044833;Female;48;Europe;United Kingdom;Aberdeenshire
1044988;Female;47;Europe;United Kingdom;New Forest
1045314;Female;27;Europe;United Kingdom;Caerphilly
1045339;Female;46;Europe;United Kingdom;Gateshead
1045471;Male;26;Europe;United Kingdom;Aberdeenshire
1045636;Male;89;Europe;United Kingdom;East Ayrshire
1045729;Male;29;Europe;United Kingdom;Northumberland
1045834;Male;81;Europe;United Kingdom;Gwynedd
1046044;Male;36;Europe;United Kingdom;Fife
1046652;Male;48;Europe;United Kingdom;Argyllshire
1046802;Male;40;Europe;United Kingdom;Argyllshire
1047050;Male;39;Europe;United Kingdom;Northumberland
1047053;Male;39;Europe;United Kingdom;Chichester
1047191;Male;65;Europe;United Kingdom;Leicester
1047746;Male;71;Europe;United Kingdom;Fife
1047846;Female;25;Europe;United Kingdom;Wirral
1047910;Female;62;Europe;United Kingdom;Newport
1048374;Male;28;Europe;United Kingdom;Derbyshire Dales
1048471;Female;63;Europe;United Kingdom;Perth and Kinross
1048581;Male;40;Europe;United Kingdom;Kirklees
1048733;Male;90;Europe;United Kingdom;Cornwall
1048878;Male;48;Europe;United Kingdom;East Ayrshire
1048905;Male;55;Europe;United Kingdom;Aberdeenshire
1049326;Female;80;Europe;United Kingdom;Isle of Wight
1049490;Female;34;Europe;United Kingdom;Cornwall
1049522;Female;49;Europe;United Kingdom;Northumberland
1049578;Male;87;Europe;United Kingdom;Carmarthenshire
1049670;Male;58;Europe;United Kingdom;Scottish Borders
1049709;Female;35;Europe;United Kingdom;Telford and Wrekin
1049772;Male;29;Europe;United Kingdom;North Yorkshire
1049861;Male;27;Europe;United Kingdom;Wigtownshire
1049894;Male;68;Europe;United Kingdom;Highland
1049904;Male;28;Europe;United Kingdom;Leicester
1050006;Female;59;Europe;United Kingdom;West Norfolk
1050429;Female;40;Europe;United Kingdom;Argyllshire
1050975;Male;25;Europe;United Kingdom;Cornwall
1051244;Female;51;Europe;United Kingdom;Staffordshire
1051282;Female;79;Europe;United Kingdom;Wellingborough
1051710;Female;51;Europe;United Kingdom;Warwick
1051777;Female;66;Europe;United Kingdom;Perth and Kinross
1052015;Male;43;Europe;United Kingdom;Perth and Kinross
1052170;Male;80;Europe;United Kingdom;Argyllshire
1052486;Female;90;Europe;United Kingdom;Rotherham
1052614;Male;71;Europe;United Kingdom;St Edmundsbury
1052902;Male;40;Europe;United Kingdom;Cheshire West and Chester
1052960;Female;29;Europe;United Kingdom;Angus
1052970;Male;38;Europe;United Kingdom;North Yorkshire
1053100;Female;88;Europe;United Kingdom;North Yorkshire
1053209;Female;42;Europe;United Kingdom;Moray
1053333;Female;33;Europe;United Kingdom;Mid Sussex
1053393;Female;84;Europe;United Kingdom;Lincoln
1053517;Male;34;Europe;United Kingdom;Runnymede
1053634;Male;83;Europe;United Kingdom;South Hams
1053706;Male;79;Europe;United Kingdom;East Riding of Yorkshire
1053754;Male;47;Europe;United Kingdom;Wrexham
1053987;Male;86;Europe;United Kingdom;Northumberland
1054404;Female;88;Europe;United Kingdom;Bridgend
1054437;Male;51;Europe;United Kingdom;Copeland
1054507;Male;85;Europe;United Kingdom;Plymouth
1054612;Female;52;Europe;United Kingdom;Wiltshire
1054649;Female;31;Europe;United Kingdom;Gwynedd
1054655;Male;74;Europe;United Kingdom;Shropshire
1054835;Female;39;Europe;United Kingdom;Northumberland
1054956;Male;63;Europe;United Kingdom;County Durham
1055437;Male;63;Europe;United Kingdom;Rugby
1055671;Male;56;Europe;United Kingdom;Gloucester
1055766;Female;74;Europe;United Kingdom;North Dorset
1055801;Male;82;Europe;United Kingdom;Bromsgrove
1055880;Male;46;Europe;United Kingdom;County Durham
1056003;Female;71;Europe;United Kingdom;Argyllshire
1056183;Male;66;Europe;United Kingdom;Newark and Sherwood
1056268;Female;29;Europe;United Kingdom;Waverley
1056363;Female;52;Europe;United Kingdom;Horsham
1056452;Male;32;Europe;United Kingdom;South Kesteven
1056710;Female;26;Europe;United Kingdom;Cannock Chase
1056761;Male;39;Europe;United Kingdom;Highland
1057055;Male;57;Europe;United Kingdom;Staffordshire
1057151;Female;67;Europe;United Kingdom;Lancaster
1057356;Male;81;Europe;United Kingdom;Norfolk
1057875;Female;63;Europe;United Kingdom;East Riding of Yorkshire
1058030;Male;42;Europe;United Kingdom;Carmarthenshire
1058061;Female;86;Europe;United Kingdom;Kensington and Chelsea
1058093;Female;32;Europe;United Kingdom;Cornwall
1058138;Male;32;Europe;United Kingdom;Argyllshire
1058292;Female;35;Europe;United Kingdom;Carlisle
1058513;Male;59;Europe;United Kingdom;Shetland
1058571;Female;52;Europe;United Kingdom;Cornwall
1058678;Female;88;Europe;United Kingdom;Newport
1058772;Male;79;Europe;United Kingdom;Carlisle
1058787;Male;34;Europe;United Kingdom;Cornwall
1058914;Male;25;Europe;United Kingdom;Argyllshire
1059222;Male;25;Europe;United Kingdom;Darlington
1059468;Male;62;Europe;United Kingdom;Perth and Kinross
1059705;Female;73;Europe;United Kingdom;Aberdeenshire
1059733;Male;79;Europe;United Kingdom;Angus
1059923;Male;90;Europe;United Kingdom;Doncaster
1059971;Female;44;Europe;United Kingdom;East Riding of Yorkshire
1060009;Female;24;Europe;United Kingdom;Shropshire
1060173;Female;78;Europe;United Kingdom;Fife
1060308;Male;50;Europe;United Kingdom;County Durham
1060423;Female;54;Europe;United Kingdom;Somerset
1060433;Female;88;Europe;United Kingdom;Ashford
1060472;Male;56;Europe;United Kingdom;West Dorset
1060589;Male;26;Europe;United Kingdom;South Derbyshire
1060647;Female;31;Europe;United Kingdom;Hereford
1061489;Male;61;Europe;United Kingdom;Shropshire
1061782;Female;44;Europe;United Kingdom;Ceredigion
1061855;Female;57;Europe;United Kingdom;Wiltshire
1062069;Male;59;Europe;United Kingdom;East Riding of Yorkshire
1062159;Female;78;Europe;United Kingdom;Sheffield
1062180;Female;79;Europe;United Kingdom;South Gloucestershire
1062380;Female;68;Europe;United Kingdom;Wycombe
1062632;Female;62;Europe;United Kingdom;Bristol
1062699;Female;69;Europe;United Kingdom;South Lakeland
1062944;Male;90;Europe;United Kingdom;Moray
1063343;Male;55;Europe;United Kingdom;Lincoln
1063458;Female;44;Europe;United Kingdom;Braintree
1063570;Female;63;Europe;United Kingdom;Horsham
1063572;Male;38;Europe;United Kingdom;Shropshire
1063700;Male;77;Europe;United Kingdom;Tamworth
1064279;Female;49;Europe;United Kingdom;Kent
1064325;Male;53;Europe;United Kingdom;Carlisle
